L,seed,ee12,0,3.662720563701029
12,1,3.6644680270062713
12,2,3.642080283803046
12,3,3.646539444154527
12,4,3.652855059486405
12,5,3.6603461093608534
12,6,3.6482417333023576
12,7,3.6513949232049576
12,8,3.650113846220294
12,9,3.651226833290293
12,10,3.635147541585722
12,11,3.6594414251284837
12,12,3.6633245408081647
12,13,3.6570536782518444
12,14,3.651123807265105
12,15,3.6505988582209294
12,16,3.6454702333236333
12,17,3.6567531881336826
12,18,3.639841053213384
12,19,3.6652154247394195
14,0,4.354735529260206
14,1,4.352026046940617
14,2,4.3507901322215625
14,3,4.350225348087923
14,4,4.34542342931832
14,5,4.35158106883998
14,6,4.354021376491625
14,7,4.3495126032391
14,8,4.342728707171961
14,9,4.348811191628824
14,10,4.351040777450125
14,11,4.346366094669797
14,12,4.349341932080799
14,13,4.350841413436541
14,14,4.351550652584448
14,15,4.344296104317085
14,16,4.353368559492557
14,17,4.348407812314671
14,18,4.352498898647182
14,19,4.339926985251482
16,0,5.039095980876645
16,1,5.042080137594223
16,2,5.041935892183
16,3,5.041827403631361
16,4,5.042725908673423
16,5,5.044766161590681
16,6,5.043185055981555
16,7,5.04502353917885
16,8,5.039392322977719
16,9,5.045565150626554
16,10,5.042429541579075
16,11,5.040585485327645
16,12,5.042487104339461
16,13,5.0406453378192015
16,14,5.045534300327713
16,15,5.0402184621050266
16,16,5.041521876596452
16,17,5.044925504637871
16,18,5.041349396615208
16,19,5.044165878598144
18,0,5.73605794741637
18,1,5.734707438293943
18,2,5.737029415948376
18,3,5.736327850121949
18,4,5.735993153696193
18,5,5.735732510667347
18,6,5.735713985068977
18,7,5.7359335634717645
18,8,5.73732905989785
18,9,5.735537543895283
18,10,5.735988419287441
18,11,5.738779460576344
18,12,5.734735830059774
18,13,5.735784290219224
18,14,5.736373445118081
18,15,5.7377537007957615
18,16,5.734135882948949
18,17,5.736802226394691
18,18,5.735319741343999
18,19,5.735477631658983
20,0,6.4297088171946655
20,1,6.430073488124131
20,2,6.430513938158534
20,3,6.429233680673058
20,4,6.429570647473296
20,5,6.430074430954189
20,6,6.4295399747034665
20,7,6.4299629987747675
20,8,6.429051159433786
20,9,6.429200315767385
20,10,6.429641225637706
20,11,6.42976936927506
20,12,6.42950617896274
20,13,6.4308109784466945
20,14,6.429551104972145
20,15,6.429556737695682
20,16,6.429077436169323
20,17,6.4294802006849485
20,18,6.429340862023803
20,19,6.4293951276563375
22,0,7.1231896010156195
22,1,7.123161673890891
22,2,7.1228900798545
22,3,7.122701602877364
22,4,7.122734896341848
22,5,7.122644413063062
22,6,7.123019538843861
22,7,7.122962572599901
22,8,7.123082386312879
22,9,7.123101915002303
22,10,7.122736456824764
22,11,7.123158696110076
22,12,7.122622413736273
22,13,7.122413466934939
22,14,7.122739591216378
22,15,7.122962217681664
22,16,7.122909634140153
22,17,7.122779183902262
22,18,7.123311309676055
22,19,7.1228770051372425
24,0,7.8159903717707016
24,1,7.816113426769796
24,2,7.816304544439054
24,3,7.8160664526715085
24,4,7.816139658371573
24,5,7.816100230288963
24,6,7.81605717409196
24,7,7.815889673219365
24,8,7.816245557043611
24,9,7.816030069614788
24,10,7.8162357957066195
24,11,7.816076807654165
24,12,7.816136688551351
24,13,7.816005729609922
24,14,7.816146477997277
24,15,7.816053041559691
24,16,7.8162557409985585
24,17,7.81634284407118
24,18,7.815973723068649
24,19,7.81628986535807
